T_keV,Pdt_per_ne2_Wm3_adopted,Pdt_per_ne2_Wm3_low,Pdt_per_ne2_Wm3_high,Pdd_fullboost_inDT_per_ne2_Wm3_adopted,Ptotal_dt_plus_fullboostdd_per_ne2_Wm3_adopted,Pdd_fullboost_inDT_per_ne2_Wm3_low,Ptotal_dt_plus_fullboostdd_per_ne2_Wm3_low,Pdd_fullboost_inDT_per_ne2_Wm3_high,Ptotal_dt_plus_fullboostdd_per_ne2_Wm3_high,Pbrem_per_ne2_Wm3
177.0599351226898,9.05302936322071e-35,8.524867244155734e-35,9.58144517476535e-35,2.2618820456089208e-35,1.131491140882963e-34,2.2036073215903597e-35,1.0728474565746093e-34,2.3127667610453977e-35,1.189421193581075e-34,1.623933283778347e-35
180.1520040802024,8.976566761680552e-35,8.453739824413368e-35,9.499963223246567e-35,2.2957084066131517e-35,1.1272275168293704e-34,2.2371738556617872e-35,1.0690913680075155e-34,2.3468446947231197e-35,1.1846807917969687e-34,1.6516255813201524e-35
183.2980710832436,8.900075784080654e-35,8.382966874152139e-35,9.418134571429875e-35,2.330040639575249e-35,1.1230116423655903e-34,2.27125169326653e-35,1.0654218567418668e-34,2.3814247566669957e-35,1.1799559328096871e-34,1.6799157525954021e-35
186.4990791214296,8.823610638761748e-35,8.312483431025701e-35,9.336087866452427e-35,2.3648863097912589e-35,1.1188496948553007e-34,2.3058486228555084e-35,1.061833205388121e-34,2.4165143455884046e-35,1.1752602212040833e-34,1.7088183909677068e-35
189.75598765218504,8.747223966564683e-35,8.242226722236338e-35,9.253947884315335e-35,2.4002530956960985e-35,1.1147477062260781e-34,2.340972551517524e-35,1.0583199273753863e-34,2.452120969216548e-35,1.1706068853531884e-34,1.7383484638616604e-35
193.06977288832496,8.670966841415519e-35,8.172136143956775e-35,9.171835506559935e-35,2.4361487905552356e-35,1.1107115631970755e-34,2.3766315067864143e-35,1.054876765074319e-34,2.4882522459047947e-35,1.166008775246473e-34,1.7685213225181664e-35
196.44142809066267,8.594888773903868e-35,8.102153245324171e-35,9.089867712942691e-35,2.472581304182289e-35,1.1067470078086157e-34,2.4128336384757397e-35,1.051498688379991e-34,2.5249159062606954e-35,1.1614783619203387e-34,1.7993527120057075e-35
199.87196386572504,8.519037717714868e-35,8.032221716716014e-35,9.008157589301071e-35,2.5095586646816805e-35,1.1028596382396548e-34,2.4495872205414096e-35,1.0481808937257423e-34,2.562119794800015e-35,1.1570277384101086e-34,1.8308587814942227e-35
203.36240846866724,8.443460078776098e-35,7.962287382020898e-35,8.926814349801831e-35,2.5470890202179965e-35,1.0990549098994095e-34,2.4869006529726494e-35,1.0449188034993548e-34,2.599871871625136e-35,1.1526686221426966e-34,1.8630560947985303e-35
206.913808111479,8.368200726980648e-35,7.892298194618785e-35,8.845943372766575e-35,2.585180640811152e-35,1.0953381367791799e-34,2.524782463711968e-35,1.0417080658330753e-34,2.6381802141281935e-35,1.1484123586894767e-34,1.8959616411983825e-35
210.5272272765707,8.29330301035006e-35,7.822204236787894e-35,8.765646249280997e-35,2.6238419201590697e-35,1.091714493050913e-34,2.5632413106039663e-35,1.038544554739186e-34,2.677053018719306e-35,1.1442699268000304e-34,1.929592846542396e-35
214.2037490358383,8.218808771501337e-35,7.751957722256406e-35,8.686020843804366e-35,2.663081377486934e-35,1.088189014898827e-34,2.602285983374242e-35,1.0354243705630648e-34,2.716498602580268e-35,1.1402519446384634e-34,1.963967584643357e-35
217.94447537529857,8.144696682218385e-35,7.681403911855156e-35,8.607017114525897e-35,2.701105275672203e-35,1.0845801957890588e-34,2.6401265833153164e-35,1.0321530495170472e-34,2.7547046342578796e-35,1.1361721748783776e-34,1.999104188972524e-35
221.7505275253932,8.070794305083141e-35,7.610266209985467e-35,8.528240551991772e-35,2.738769242107004e-35,1.0809563547190146e-34,2.6776161511449345e-35,1.0287882361130401e-34,2.7925361467014614e-35,1.1320776698693233e-34,2.035021464660807e-35
225.6230462970633,7.997097953193512e-35,7.538721308655122e-35,8.449700790053666e-35,2.7769583914661805e-35,1.0774056344659693e-34,2.715638067576719e-35,1.025435937623184e-34,2.830887215149695e-35,1.1280588005203361e-34,2.0717387008149023e-35
229.56319242369096,7.923618246074207e-35,7.46697043332729e-35,8.371440405891958e-35,2.8156800468526e-35,1.0739298292926808e-34,2.754199891914424e-35,1.0221170325241714e-34,2.869764974882786e-35,1.1241205380774744e-34,2.1092756831566318e-35
233.57214690901213,7.850365558395641e-35,7.39520790487005e-35,8.293500538313548e-35,2.854941633481995e-35,1.0705307191877637e-34,2.793309290803394e-35,1.0188517195673443e-34,2.9091766591727367e-35,1.1202677197486284e-34,2.1476527069939904e-35
237.65111138110728,7.777350020520494e-35,7.32362110775565e-35,8.215920900388784e-35,2.894750680106444e-35,1.0672100700626936e-34,2.8329740397546264e-35,1.0156595147510276e-34,2.9491296006290494e-35,1.1165050501017833e-34,2.1868905905326608e-35
241.80130845257204,7.704581519165875e-35,7.252390506890206e-35,8.138739794038052e-35,2.93511482045845e-35,1.0639696339624325e-34,2.8732020246907444e-35,1.012559253158095e-34,2.9896312325631714e-35,1.1128371026601223e-34,2.2270106885368853e-35
246.0239820869775,7.632069698177971e-35,7.181689710146752e-35,8.06199412645443e-35,2.976041794714394e-35,1.0608111492892366e-34,2.914001243513646e-35,1.0095690953660398e-34,3.0306890903711843e-35,1.1092683216825614e-34,2.2680349063489092e-35
250.32039797173252,7.559823959415871e-35,7.111685573700885e-35,7.985719428252381e-35,3.017539450979171e-35,1.0577363410395042e-34,2.95537980769488e-35,1.0067065381395766e-34,3.072310812935968e-35,1.105803024118835e-34,2.309985714276449e-35
254.691843897454,7.487853463742021e-35,7.042538347324057e-35,7.909949873232862e-35,3.0596157467907367e-35,1.0547469210532758e-34,2.997345943888191e-35,1.0039884291212248e-34,3.11450414404838e-35,1.1024454017281241e-34,2.3528861623577892e-35
259.13963014396575,7.416163448484942e-35,6.97439890673363e-35,7.834716195457264e-35,3.101980402063825e-35,1.0518143850548767e-34,3.0395959335139596e-35,1.001399484024759e-34,3.156969312446935e-35,1.0991685507904199e-34,2.3967598955145235e-35
263.6650898730358,7.344546960241002e-35,6.907168630345627e-35,7.759911905877362e-35,3.143045902666137e-35,1.0487592862907139e-34,3.0804686012801715e-35,9.987637231625798e-35,3.198069530825311e-35,1.0957981436702673e-34,2.441631169102052e-35
268.26957952797244,7.272961917051071e-35,6.840655160246674e-35,7.685479161297293e-35,3.1846550480117996e-35,1.045761696506287e-34,3.1218908733381606e-35,9.962546033584834e-35,3.239704828193503e-35,1.0925183989490795e-34,2.4875248648683366e-35
272.9544792402007,7.201519016900381e-35,6.77475270705874e-35,7.611440194045793e-35,3.2268150351301173e-35,1.0428334052030497e-34,3.163870140076028e-35,9.938622847134769e-35,3.281882170683103e-35,1.0893322364728896e-34,2.5344665073316565e-35
277.7211932429355,7.130324936064996e-35,6.709359340213683e-35,7.537816414546697e-35,3.269533156327956e-35,1.0399858092392952e-34,3.2064138912585314e-35,9.915773231472216e-35,3.324608615116808e-35,1.0862425029663505e-34,2.582482280588317e-35
282.5711502920827,7.059482354559245e-35,6.644376907222422e-35,7.464628421845172e-35,3.312816800451229e-35,1.0372299155010475e-34,3.2495297173633213e-35,9.893906624585744e-35,3.3678913101892686e-35,1.0832519732034442e-34,2.6315990455617137e-35
287.50580409448804,6.989089996780622e-35,6.579710967707883e-35,7.3918960147188e-35,3.356673454163085e-35,1.0345763450943707e-34,3.293225310935418e-35,9.872936278643301e-35,3.411737497663332e-35,1.0803633512382132e-34,2.6818443577042626e-35
292.5266337436645,6.919242686380822e-35,6.515270741264148e-35,7.319638203335758e-35,3.401110703238488e-35,1.032035338961931e-34,3.3375084679593626e-35,9.852779209223511e-35,3.4561545135813523e-35,1.077579271691711e-34,2.7332464851641377e-35
297.6351441631316,6.850031414408851e-35,6.450969068227664e-35,7.247873221421463e-35,3.4461362338767353e-35,1.0296167648285586e-34,3.382387089250358e-35,9.833356157478023e-35,3.5011497894927686e-35,1.074902301091423e-34,2.785834427429084e-35
302.8328665574946,6.781529048534807e-35,6.386712688633496e-35,7.1766043497364e-35,3.4912588597048896e-35,1.0272787908239697e-34,3.427638215192262e-35,9.814350903825758e-35,3.5462910668259527e-35,1.0722895416562353e-34,2.8396379344597624e-35
308.1213588714002,6.713466395278856e-35,6.322265218728784e-35,7.105539806111626e-35,3.5353204790940214e-35,1.0248786874372876e-34,3.4727297903649236e-35,9.794995009093707e-35,3.5905587011940516e-35,1.0696098507305678e-34,2.8946875263255486e-35
313.5022062565112,6.645780683352887e-35,6.257738406066384e-35,7.034693486454267e-35,3.579938180510069e-35,1.0225718863862957e-34,3.518414558291285e-35,9.77615296435767e-35,3.6353789194916234e-35,1.067007240594589e-34,2.9510145133560176e-35
318.97702154663216,6.578560240104071e-35,6.193370970157047e-35,6.964240711950537e-35,3.625118982016031e-35,1.0203679222120103e-34,3.5647003225941203e-35,9.758071292751168e-35,3.6807586195120727e-35,1.0644999331462608e-34,3.0086510168216173e-35
324.5474457411329,6.511889826614183e-35,6.12939223096051e-35,6.894349923055172e-35,3.6708699902467436e-35,1.0182759816860926e-34,3.611594989555129e-35,9.740987220515638e-35,3.7267047851526274e-35,1.06210547082078e-34,3.0676299901574696e-35
330.2151484968176,6.445850704345372e-35,6.066022206780422e-35,6.825182794806552e-35,3.7171984015267115e-35,1.0163049105872083e-34,3.6591065694654385e-35,9.725128776245861e-35,3.7732244874890903e-35,1.0598407282295643e-34,3.12798524074462e-35
335.9818286283781,6.380520712248058e-35,6.003471793675636e-35,6.756894391255645e-35,3.7641115030020356e-35,1.0144632215250094e-34,3.7072431779938187e-35,9.710714971669453e-35,3.8203248858640725e-35,1.0577219277119717e-34,3.1897514522632983e-35
341.84921461759274,6.315974353543167e-35,5.941943020580707e-35,6.68963335620685e-35,3.811616673786635e-35,1.0127591027329803e-34,3.7560130375732e-35,9.697956058153907e-35,3.868013228988751e-35,1.0557646585195601e-34,3.2529642076333616e-35
347.819065131413,6.252225981099331e-35,5.881542657826847e-35,6.623497719811084e-35,3.858342328387924e-35,1.0110568309487255e-34,3.803591638104335e-35,9.685134295931181e-35,3.914744197093017e-35,1.0538241916904101e-34,3.3176600125572246e-35
353.8931695490988,6.189020706929958e-35,5.821905609571172e-35,6.558306737336333e-35,3.9043595220882906e-35,1.0093380229018249e-34,3.850069586674305e-35,9.671975196245476e-35,3.9605974981566383e-35,1.0518904235492971e-34,3.3838763196811963e-35
360.073348498562,6.126353525096211e-35,5.762960512070341e-35,6.49397751887772e-35,3.9509255478869584e-35,1.0077279072983168e-34,3.89711547205468e-35,9.66007598412502e-35,4.0069878777910605e-35,1.0500965396668781e-34,3.4516515533915146e-35
366.3614544020716,6.064264675514146e-35,5.70470180076235e-35,6.43045907484114e-35,3.998046951525812e-35,1.0062311627039959e-34,3.9447362341435526e-35,9.649438034905904e-35,4.053921626784179e-35,1.048438070162532e-34,3.5210251352616475e-35
372.7593720314938,6.002792635082121e-35,5.647123900912788e-35,6.367702116565655e-35,4.0457303568157326e-35,1.0048522991897854e-34,3.9929388976407695e-35,9.640062798553557e-35,4.1014051096077285e-35,1.0469107226173384e-34,3.592037510168134e-35
379.26901907322497,5.941974160327533e-35,5.590221229664528e-35,6.305659006887492e-35,4.093982466567442e-35,1.0035956626894975e-34,4.041730573084685e-35,9.631951802749214e-35,4.1494447652803426e-35,1.0455103772167835e-34,3.6647301730924334e-35
385.8923467029903,5.881844332332654e-35,5.533988198034399e-35,6.244283714232767e-35,4.1428100635341036e-35,1.0024654395866758e-34,4.0911184579005417e-35,9.625106655934941e-35,4.1980471082407203e-35,1.0442330822473488e-34,3.7391456966268525e-35
392.63134017068353,5.822436603734559e-35,5.478419212858017e-35,6.183531770055827e-35,4.192220011364504e-35,1.0014656615099062e-34,4.1411098374626396e-35,9.619529050320656e-35,4.247218729231018e-35,1.0430750499286844e-34,3.815327759203124e-35
399.488019395417,5.763782847603303e-35,5.423508678683267e-35,6.123360229445607e-35,4.2422192555679377e-35,1.000600210317124e-34,4.1917120861688416e-35,9.615220764852108e-35,4.296966296190588e-35,1.0420326525636195e-34,3.8933211740625365e-35
406.4644395709628,5.705913408011867e-35,5.369250999613245e-35,6.06372763473174e-35,4.292814824490526e-35,9.998728232502393e-35,4.2429326685281796e-35,9.612183668141424e-35,4.347296555160195e-35,1.0411024189891935e-34,3.973171918987189e-35
413.5626917817706,5.648857152120726e-35,5.315640581099174e-35,6.00459398192641e-35,4.344013830303262e-35,9.992870982423987e-35,4.2947791402624537e-35,9.610419721361628e-35,4.398216331196806e-35,1.0402810313123215e-34,4.054927166812381e-35
420.78490362974026,5.592641523609916e-35,5.262671831684086e-35,5.945920689845303e-35,4.395823470001473e-35,9.988464993611388e-35,4.347259149420248e-35,9.609930981104334e-35,4.4497325292991125e-35,1.0395653219144415e-34,4.138635316740657e-35
428.1332398719391,5.53729259730152e-35,5.21033916469818e-35,5.887670571756311e-35,4.448251026416922e-35,9.985543623718441e-35,4.4003804375056813e-35,9.610719602203861e-35,4.501852135343882e-35,1.0389522707100194e-34,4.224346026478552e-35
435.6099030694608,5.482801357572232e-35,5.158663259960892e-35,5.829756347043691e-35,4.4992605547908347e-35,9.982061912363066e-35,4.4517134911695697e-35,9.610376751130461e-35,4.552764573003546e-35,1.0382520920047238e-34,4.3121102452178047e-35
443.21713424760856,5.429053652826734e-35,5.107714054216353e-35,5.77202770532069e-35,4.549653613077336e-35,9.97870726590407e-35,4.502212105716668e-35,9.609926159933022e-35,4.603184186533428e-35,1.037521189185412e-34,4.4019802474830566e-35
450.9572135676145,5.376030519684537e-35,5.057450301953734e-35,5.714590561504695e-35,4.600611088625936e-35,9.976641608310473e-35,4.5532835581331024e-35,9.610733860086836e-35,4.6541621723199327e-35,1.0368752733824627e-34,4.4940096678690016e-35
458.8324610100845,5.323723774886068e-35,5.007822563998869e-35,5.657567064397264e-35,4.6521393030780045e-35,9.975863077964073e-35,4.6049343464827796e-35,9.612756910481649e-35,4.705704714059348e-35,1.036327177845661e-34,4.5882535366902654e-35
466.84523707037897,5.272125312779011e-35,4.958783104785062e-35,5.601074506984226e-35,4.7042446488791736e-35,9.976369961658185e-35,4.657171042541199e-35,9.61595414732626e-35,4.757818063929334e-35,1.035889257091356e-34,4.6847683165680255e-35
474.9979434661413,5.221227105567676e-35,4.910285842463755e-35,5.545225426152734e-35,4.7569335900726005e-35,9.978160695640276e-35,4.7100002926319113e-35,9.620286135095666e-35,4.810508543347326e-35,1.035573396950006e-34,4.7836119399781096e-35
483.2930238571752,5.171021203532813e-35,4.86228630331671e-35,5.490127725718928e-35,4.810212663100344e-35,9.981233866633157e-35,4.7634288184717116e-35,9.625715121788421e-35,4.863782543737325e-35,1.0353910269456252e-34,4.884843847785681e-35
491.7329645779016,5.121499735222738e-35,4.8147415802329135e-35,5.435884821059e-35,4.864088477614871e-35,9.98558821283761e-35,4.817463418026173e-35,9.632204998259087e-35,4.917646527305189e-35,1.035353134836419e-34,4.988525028792654e-35
500.3202953826004,5.072654907616821e-35,4.767610295023391e-35,5.38259580371365e-35,4.91856771729841e-35,9.99122262491523e-35,4.872110966374514e-35,9.639721261397906e-35,4.972107027822508e-35,1.0354702831536158e-34,5.094718060324313e-35
509.05759020366816,5.024479006262007e-35,4.7208525643554084e-35,5.330355624426207e-35,4.973657140692742e-35,9.998136146954749e-35,4.927378416584343e-35,9.648230980939752e-35,5.027170651419156e-35,1.0357526275845363e-34,5.203487149882526e-35
517.9474679231207,4.976966238725795e-35,4.674427041442749e-35,5.279254258681684e-35,5.028946327622528e-35,1.0005912566348323e-34,4.982849474919254e-35,9.657276516362004e-35,5.082417357248393e-35,1.0361671615930077e-34,5.314898177893667e-35
526.9925931575657,4.930294999825395e-35,4.6280171729587235e-35,5.22922635615907e-35,5.081104628815403e-35,1.0011399628640797e-34,5.03514451552643e-35,9.663161688485155e-35,5.134441230319771e-35,1.036366758647884e-34,5.429018741579918e-35
536.1956770568817,4.884490342290997e-35,4.5816020601053185e-35,5.180133992787256e-35,5.133803895889898e-35,1.0018294238180897e-34,5.087988392955965e-35,9.669590453061282e-35,5.18699762230471e-35,1.0367131615091965e-34,5.545918199983546e-35
545.5594781168514,4.839418611141557e-35,4.5354217893678934e-35,5.131900958683545e-35,5.187049739536349e-35,1.0026468350677906e-34,5.141386867254204e-35,9.676808656622097e-35,5.240091984092814e-35,1.037199294277636e-34,5.665667720174557e-35
555.0868030059805,4.794950828158209e-35,4.489706982138007e-35,5.084453619239887e-35,5.240847828637351e-35,1.003579865679556e-34,5.195345758919306e-35,9.685052741057313e-35,5.293729822369516e-35,1.0378183441609402e-34,5.788340324672722e-35
564.7805074067552,4.7509625251600265e-35,4.44467897230399e-35,5.03772081380322e-35,5.295203890870634e-35,1.0046166416030662e-34,5.249870949535346e-35,9.694549921839335e-35,5.347916700186694e-35,1.0385637513989913e-34,5.914010940115937e-35
574.6434968715973,4.707333610355528e-35,4.4005500964157713e-35,4.991633764358979e-35,5.35012371331955e-35,1.0057457323675077e-34,5.304968382413916e-35,9.705518478829687e-35,5.402658237539982e-35,1.039429200189896e-34,6.042756447207836e-35
584.6787276937589,4.6639482658292255e-35,4.357524088414712e-35,4.946125993677989e-35,5.405613143088506e-35,1.006956140891773e-34,5.360644063241625e-35,9.718168151656335e-35,5.457960111951479e-35,1.0404086105629469e-34,6.174655731978083e-35
594.8892077934331,4.6206948743043787e-35,4.3157965713997123e-35,4.90113325241446e-35,5.461678087926189e-35,1.0082372962230567e-34,5.416904060734802e-35,9.732700632134514e-35,5.513828059058942e-35,1.0414961311473404e-34,6.309789738390052e-35
605.2779976193349,4.5774533086138287e-35,4.275554416448557e-35,4.856594578490016e-35,5.517995060844761e-35,1.009544836945859e-34,5.473170296651679e-35,9.748724713100236e-35,5.570054851841621e-35,1.0426649430331636e-34,6.44824152233124e-35
615.8482110660261,4.533814170539882e-35,4.236828236842592e-35,4.8125122953119466e-35,5.573538548934769e-35,1.010735271947465e-34,5.527619763453704e-35,9.764448000296296e-35,5.625979467225843e-35,1.043849176253779e-34,6.590096307022751e-35
626.6030164072656,4.489918368293647e-35,4.1993711796013376e-35,4.7689363063312e-35,5.629641131231225e-35,1.0119559499524873e-34,5.58261091711624e-35,9.781982096717578e-35,5.682465578446022e-35,1.0451401884777221e-34,6.73544153988532e-35
637.5456372456507,4.446157710616832e-35,4.1629164859886305e-35,4.7259073649563294e-35,5.686308435510437e-35,1.0132466146127269e-34,5.638149146574604e-35,9.801065632563235e-35,5.73951882304793e-35,1.046542618800426e-34,6.884366950899988e-35
648.6793534788508,4.402909134126534e-35,4.1272065755076457e-35,4.6834646158653744e-35,5.74354614619725e-35,1.0146455280323783e-34,5.69423989437558e-35,9.821446469883225e-35,5.797144895179483e-35,1.0480609511044858e-34,7.0369646125029e-35
660.0075022827095,4.3605349754306306e-35,4.0919925295235067e-35,4.6416456491561725e-35,5.801360004935536e-35,1.0161894980366168e-34,5.750888657210761e-35,9.84288118673427e-35,5.855349546159141e-35,1.0496995195315312e-34,7.193329001054528e-35
671.5334791115142,4.3193835505413557e-35,4.057033728789955e-35,4.6004865575038137e-35,5.859755811163603e-35,1.017913936170496e-34,5.808100986455205e-35,9.86513471524516e-35,5.914138585050001e-35,1.0514625142553814e-34,7.353557059924616e-35
683.2607387157399,4.279790020828529e-35,4.0220976360859245e-35,4.5600219960866377e-35,5.918739422696214e-35,1.0198529443524743e-34,5.865882488711452e-35,9.887980124797378e-35,5.973517879239179e-35,1.0533539875325818e-34,7.517748264235593e-35
695.1927961775606,4.242071681302997e-35,3.986996753615707e-35,4.52028112781701e-35,5.974982299255268e-35,1.0217053980558266e-34,5.921289959353245e-35,9.908286712968952e-35,6.029475300681983e-35,1.0549756428498993e-34,7.686004687307791e-35
707.3332279644438,4.2062043262139417e-35,3.951884734670839e-35,4.4812397520103615e-35,6.028177976995936e-35,1.0234382303209877e-34,5.974053302610909e-35,9.925938037281747e-35,6.081642045963688e-35,1.056288179797405e-34,7.858431068851426e-35
719.6856730011514,4.1717191686992014e-35,3.916935512745623e-35,4.4428476626147526e-35,6.081847259508629e-35,1.025356642820783e-34,6.027286808689654e-35,9.944222321435276e-35,6.134260135546213e-35,1.0577107798160965e-34,8.035134884951241e-35
732.2538337604534,4.138134074565143e-35,3.8822922849891505e-35,4.4050571789149153e-35,6.135994363329357e-35,1.02741284378945e-34,6.080994667109411e-35,9.963286952098561e-35,6.18733347443966e-35,1.0592390653354574e-34,8.216226419890897e-35
745.0414773728909,4.104982412629785e-35,3.848093184283914e-35,4.367822088087645e-35,6.190623542533839e-35,1.0295605955163624e-34,6.135181104721929e-35,9.983274289005842e-35,6.240866001440503e-35,1.0608688089528149e-34,8.401818839865527e-35
758.0524367559261,4.071812315419191e-35,3.814471415334596e-35,4.33109759323622e-35,6.245739089072524e-35,1.0317551404491716e-34,6.189850386043821e-35,1.0004321801378418e-34,6.294861689423101e-35,1.0625959282659322e-34,8.592028268632271e-35
771.2906117627992,4.0381864495856975e-35,3.781555438108835e-35,4.2948402660240987e-35,6.301345333106987e-35,1.0339531782692685e-34,6.245006813591593e-35,1.0026562251700428e-34,6.349324545635346e-35,1.0644164811659446e-34,8.786973865149421e-35
784.7599703514607,4.0039209836878095e-35,3.749391544368725e-35,4.2590311630644827e-35,6.352586561751627e-35,1.0356507545439437e-34,6.297383394305288e-35,1.0046774938674012e-34,6.401809253982111e-35,1.0660840417046594e-34,8.98677790325691e-35
798.4645497739086,3.9695442796862256e-35,3.7177985692805786e-35,4.223715582390388e-35,6.401951299370426e-35,1.0371495579056653e-34,6.348655044490422e-35,1.0066453613771001e-34,6.453571630675141e-35,1.067728721306553e-34,9.191565853451477e-35
812.4084577862966,3.9351193584338654e-35,3.6867509426568654e-35,4.1888886656422285e-35,6.451699640942747e-35,1.0386818999376613e-34,6.40034413505475e-35,1.0087095077711616e-34,6.505752536495583e-35,1.0694641202137811e-34,9.401466466811747e-35
826.5958738801812,3.9006636957161633e-35,3.6562381475599146e-35,4.15454120123965e-35,6.501834567381798e-35,1.040249826309796e-34,6.452454064688871e-35,1.0108692212248785e-34,6.55835535549641e-35,1.071289655673606e-34,9.61661186112992e-35
841.0310505352605,3.8661943307330816e-35,3.6262499071249886e-35,4.12066416788597e-35,6.552359082764576e-35,1.0418553413497657e-34,6.504988259754642e-35,1.013123816687963e-34,6.611383499092972e-35,1.073204766697894e-34,9.837137609307746e-35
855.7183144940002,3.8317278639112143e-35,3.59677617838632e-35,4.0872487300278986e-35,6.603276214512505e-35,1.043500407842372e-34,6.557950174510137e-35,1.0154726352896457e-34,6.664840406283585e-35,1.0752089136311483e-34,1.0063182830076787e-34
